repo,developer,date,message_length,commit_id,commit_hour,day_of_week,is_weekend,risk_label
vscode,Robo,2026-01-28 16:15:37+00:00,51,1b505efacc8ddaf9a2591dbf3030c7ef215042c7,16,2,0,0
vscode,BeniBenj,2026-01-28 16:01:10+00:00,87,c157f884d4ca5d4df525d807310551de8e06bb44,16,2,0,0
vscode,Megan Rogge,2026-01-28 15:48:01+00:00,185,921274364e982a1a81e06b7dc8b605a7fc73ec53,15,2,0,0
vscode,Benjamin Pasero,2026-01-28 15:01:49+00:00,571,c721687d3696e9669e97a762786ab94fd4dcf09d,15,2,0,0
vscode,Sandeep Somavarapu,2026-01-28 14:48:03+00:00,21,7b0aa3bfa0ad937a1100043db22d1d0b59128310,14,2,0,0
vscode,Ladislau Szomoru,2026-01-28 12:07:33+00:00,373,dca1daf99d4608475346b4c9090af53230048da5,12,2,0,0
vscode,Benjamin Pasero,2026-01-28 11:58:24+00:00,104,9961a3a8b0a359d52663daf2de3067a0f525733c,11,2,0,0
vscode,Ladislau Szomoru,2026-01-28 11:56:25+00:00,79,1bf610daabec2beeaa632dc1e33d92f21df41237,11,2,0,0
vscode,Benjamin Pasero,2026-01-28 11:47:42+00:00,63,1633d48789c0cfe36ae0b1a3c6a09340b96c65ae,11,2,0,0
vscode,Alex Ross,2026-01-28 11:32:22+00:00,63,e7114fd5a44553c9dd5c20be04c2b12ad1c2ace8,11,2,0,0
vscode,Lee Murray,2026-01-28 11:11:39+00:00,124,4cbf427ecef0c740c9714ae6b88f63747e2e2979,11,2,0,0
vscode,Lee Murray,2026-01-28 11:06:13+00:00,145,39741bdcab3a9931d4f31097c32da73eb375c046,11,2,0,0
vscode,Lee Murray,2026-01-28 11:05:05+00:00,139,f49d5e896bb108bf9eb82586ed60e1f3bad75d26,11,2,0,0
vscode,Robo,2026-01-28 11:03:31+00:00,306,0074df9396a2de55b541de7f14978cbbd4976213,11,2,0,0
vscode,Benjamin Pasero,2026-01-28 10:56:49+00:00,227,e1cede2ffcb069f8021bddca87ca5666be937c8a,10,2,0,0
vscode,mrleemurray,2026-01-28 10:52:50+00:00,58,f303cf2cd3552959641368adf6702e5e29c78205,10,2,0,0
vscode,mrleemurray,2026-01-28 10:46:07+00:00,64,9b0e54707544f3b68a72c65fbe5dc35742ef7a0c,10,2,0,0
vscode,Benjamin Pasero,2026-01-28 10:44:43+00:00,63,36a463fd5e7e7b46c549b3bf7772c31a6962a882,10,2,0,0
vscode,Elijah King,2026-01-28 10:25:32+00:00,75,58f407afc7a1cdfc2fce01f589bb146220583f29,10,2,0,0
vscode,Benjamin Pasero,2026-01-28 09:56:41+00:00,125,761f19c25f6be7cf9cdf90c8d1bd632f8ba21459,9,2,0,0
vscode,Benjamin Pasero,2026-01-28 08:55:30+00:00,30,4a54efe6fcf72adb92b94891a7c7d35a8753a40e,8,2,0,0
vscode,Benjamin Pasero,2026-01-28 08:55:11+00:00,64,555c71bd02142065b21f32c07921b7f072b6bcba,8,2,0,0
vscode,Benjamin Pasero,2026-01-28 08:54:58+00:00,76,a066abff0fe2962791823f757767d88f079a036c,8,2,0,0
vscode,Benjamin Pasero,2026-01-28 08:54:33+00:00,84,63f6c69f4135ec8a7906d0372b089757f462f23a,8,2,0,0
vscode,João Moreno,2026-01-28 08:54:08+00:00,82,ba4c38776a45cd3e2429a44a64fd770b0ee95af8,8,2,0,0
vscode,Matt Bierner,2026-01-28 05:38:43+00:00,89,928f9319006064c35f462edc4a83a374393beb84,5,2,0,0
vscode,Justin Chen,2026-01-28 05:26:42+00:00,117,2925eb18701604c9acba278f29c885b28b1bc29f,5,2,0,0
vscode,Matt Bierner,2026-01-28 05:14:38+00:00,188,e41a3a88c7d077d4dfa2ff6c75a335e1760a56b1,5,2,0,0
vscode,Justin Chen,2026-01-28 04:56:57+00:00,122,7722bb2e963d79be06993622fd2a115e7c98c576,4,2,0,0
vscode,Paul,2026-01-28 04:44:27+00:00,56,3f3f644cd5880fb6fdd58881a21b4de5c4478236,4,2,0,0
vscode,Robo,2026-01-28 02:29:04+00:00,56,da7ccce5449129083319561664cd686d6b01c197,2,2,0,0
vscode,Paul,2026-01-28 02:08:12+00:00,52,c73f3dad623b4174f0fe0386d521d6f3e0c4822f,2,2,0,0
vscode,Zhichao Li,2026-01-28 01:11:32+00:00,64,cd09c911526bcdbfa9376013dd28fc1a3e383fd6,1,2,0,0
vscode,Kyle Cutler,2026-01-28 00:10:18+00:00,50,888cfb6dfad43814d091613268aae276586947f0,0,2,0,0
vscode,Paul,2026-01-27 23:13:45+00:00,54,542e6c96557eb9ab9502ff9fef17e53b5b488a2d,23,1,0,0
vscode,Josh Spicer,2026-01-27 23:12:14+00:00,172,49b3376eee4709a3b711c3a0d2ce41678287d815,23,1,0,0
vscode,Elijah King,2026-01-27 22:33:03+00:00,40,9dd32e4f02f570f88652eb4ff058383c13d0c255,22,1,0,0
vscode,Kyle Cutler,2026-01-27 22:06:44+00:00,36,0572734f79d63a19678077d49bb980e746bf103f,22,1,0,0
vscode,Karthik Nadig,2026-01-27 21:32:09+00:00,430,c7f64eb61b4fe4a5847ce458022943f2a60162fb,21,1,0,0
vscode,Matt Bierner,2026-01-27 21:21:04+00:00,112,c2df422c20cfa4f411d351dc71e9e299aecb9f2d,21,1,0,0
vscode,Paul,2026-01-27 20:54:54+00:00,56,afd10ebb0582a1f680e32c054c260629f402544b,20,1,0,0
vscode,Kyle Cutler,2026-01-27 20:30:27+00:00,127,199ed55b73a73bc69c9f26fe377b4b9fe33e767e,20,1,0,0
vscode,Kyle Cutler,2026-01-27 20:13:04+00:00,68,0f2109db340cf29816ec69616379e48cd9affa7d,20,1,0,0
vscode,Kyle Cutler,2026-01-27 19:51:53+00:00,126,c5707b1cb69473d19723d361cbd701003e037f64,19,1,0,0
vscode,Josh Spicer,2026-01-27 19:47:33+00:00,374,f95b1b3ed3e6999dba07826ac38d4f555246ead2,19,1,0,0
vscode,Josh Spicer,2026-01-27 19:28:19+00:00,43,58dc0f13d1ae718ab89278fc1f4211c3b16e1736,19,1,0,0
vscode,Josh Spicer,2026-01-27 18:41:23+00:00,96,b0f9b002173335a3699e7a9e7a8cfd4e6be5e5db,18,1,0,0
vscode,Connor Peet,2026-01-27 18:21:55+00:00,770,759d5fbab3e9e8f14b90fab64b66a8e161beaa92,18,1,0,0
vscode,Josh Spicer,2026-01-27 18:11:19+00:00,101,bb25992d5c55d8eb6ca74d6f00df0fbc86b05c84,18,1,0,0
vscode,Kyle Cutler,2026-01-27 17:52:29+00:00,57,08d74d324c62b84862aafae84a5982de9fb17724,17,1,0,0
vscode,Josh Spicer,2026-01-27 17:48:11+00:00,86,69066ff302b9e08deacfc84d923355181488607c,17,1,0,0
vscode,dileepyavan,2026-01-27 17:23:28+00:00,2077,a4d32702fc1f7bb5d9eaf848a6e1dfb7b22271f6,17,1,0,0
vscode,Alex Ross,2026-01-27 17:11:33+00:00,115,f89c803449beb9acf1cdcd882a8ba29cdc6e5d36,17,1,0,0
vscode,Courtney Webster,2026-01-27 17:01:37+00:00,107,25134919fb5bad8664ffbca2eef8cebe283e00b7,17,1,0,0
vscode,Daniel Imms,2026-01-27 16:40:19+00:00,92,07483cec7c6bc583a449c0d444d3187f6261b911,16,1,0,0
vscode,Osvaldo Ortega,2026-01-27 16:03:44+00:00,124,965cfa16b10a440ce8f2c4c17afc206b9ed56682,16,1,0,0
vscode,Ladislau Szomoru,2026-01-27 15:58:20+00:00,48,328e76edd204663717a8190af8b1395beacc37dc,15,1,0,0
vscode,Ladislau Szomoru,2026-01-27 15:41:51+00:00,107,3fbb12a61cb44025d89cc6cf1c55b168490d7668,15,1,0,0
vscode,Daniel Imms,2026-01-27 14:59:35+00:00,82,94fe2c1a48be7c4cb73b61a2f3b533b1e085ff45,14,1,0,0
vscode,Sandeep Somavarapu,2026-01-27 14:33:13+00:00,21,852513d6688e3da4160211b7c806bb295af8ba0a,14,1,0,0
vscode,Matt Bierner,2026-01-27 13:59:17+00:00,123,cd777737ad9810591ade80391b02a7f6bf785486,13,1,0,0
vscode,Copilot,2026-01-27 11:44:36+00:00,3214,e9a54286631da2e87e613875d18ad1ebe063ff4d,11,1,0,0
vscode,Sandeep Somavarapu,2026-01-27 11:29:37+00:00,21,23d38200e5a0f54c747698b463bd458396d7898a,11,1,0,0
vscode,Dmitriy Vasyura,2026-01-27 10:46:15+00:00,127,4c228dc7aaf5ef611566fc600a93a75e33598663,10,1,0,0
vscode,Matt Bierner,2026-01-27 09:53:56+00:00,113,1772c9837337ccf4fcd0ce234a67e7482b0e3c9a,9,1,0,0
vscode,Martin Aeschlimann,2026-01-27 08:55:24+00:00,62,26f5311fe1ec93a467c7eb2401d92ce18a6a1db8,8,1,0,0
vscode,Ladislau Szomoru,2026-01-27 08:32:18+00:00,90,4ac2f00e079341b85e75a62b418b28bc8009d2a4,8,1,0,0
vscode,Johannes Rieken,2026-01-27 07:12:59+00:00,109,e7a06c8eabf2915e2c383b1ce6d2b993d90e2e92,7,1,0,0
vscode,Eleanor Boyd,2026-01-27 07:12:18+00:00,278,d1bae8a83638a5f930873c07e5546884b95808f5,7,1,0,0
vscode,Dmitriy Vasyura,2026-01-27 06:18:34+00:00,248,7d0760daa3213a3da2cc0515942c39d973927c1a,6,1,0,0
vscode,Osvaldo Ortega,2026-01-27 04:12:13+00:00,129,866a4fcdae4e859836ca2ea10ab6918d96020b7b,4,1,0,0
vscode,Justin Chen,2026-01-27 03:34:09+00:00,84,afaa5b6a1cca12101ce5ec608acca380e3333080,3,1,0,0
vscode,copilot-swe-agent[bot],2026-01-27 03:20:46+00:00,165,ff98213094e480375f2bf5fcf3eae7da2abe367b,3,1,0,0
vscode,Osvaldo Ortega,2026-01-27 03:16:19+00:00,3,7ac6da1f1e08b15d199764f9d79bf5054fe5ca84,3,1,0,1
vscode,copilot-swe-agent[bot],2026-01-27 03:14:31+00:00,12,ce5df0bc6a925ac034bedfaf5647c8d4657293c2,3,1,0,1
vscode,Dmitriy Vasyura,2026-01-27 02:53:22+00:00,53,7024815efd77e8c0e2036cb36719a83281bc7649,2,1,0,0
vscode,Osvaldo Ortega,2026-01-27 02:49:11+00:00,51,3fafc996166671203a84d809c649fb018e8db35f,2,1,0,0
vscode,Osvaldo Ortega,2026-01-27 02:44:28+00:00,105,a57103a5a206903399de6f81ceba5d3db7d9e934,2,1,0,0
vscode,Matt Bierner,2026-01-27 02:10:04+00:00,109,e5eebce6d010e334e74c0192d735e5522cb9a87d,2,1,0,0
vscode,Daniel Imms,2026-01-27 02:01:01+00:00,92,08d99e28e80a63bffe6cb0ce3416a742f23874d7,2,1,0,0
vscode,Osvaldo Ortega,2026-01-27 01:59:52+00:00,12,8c79adfdcdd623c9953435cbb4282e7d7375e948,1,1,0,1
vscode,Josh Spicer,2026-01-27 01:51:08+00:00,149,a5e5f2ef9fd928b7269ab9508a72dc06fa1d2fc5,1,1,0,0
vscode,Osvaldo Ortega,2026-01-27 01:36:15+00:00,123,3eeb6635daf2a1ac9f37081c10d5d16b22fdd722,1,1,0,0
vscode,Karthik Nadig,2026-01-27 01:33:20+00:00,389,30a58d4084869289f6b1f3bcbd731eb2ffff9e8b,1,1,0,0
vscode,Sandeep Somavarapu,2026-01-27 01:25:37+00:00,102,2a5a3ffb60b474c09272ccd198e2392249fc59f3,1,1,0,0
vscode,Sandeep Somavarapu,2026-01-27 01:10:53+00:00,70,e2262a931045cef06a208f35feabbd48be7eec76,1,1,0,0
vscode,Osvaldo Ortega,2026-01-27 01:04:26+00:00,4,3a63c51442008d36344f924e2d455cf20b8ae021,1,1,0,1
vscode,Osvaldo Ortega,2026-01-27 01:03:34+00:00,8,1b512c3d07a6140279daf5014edd39f02868521e,1,1,0,1
vscode,Justin Chen,2026-01-27 01:02:58+00:00,36,ce34ce6096a6edef4c89b8f9811802e2a6da2065,1,1,0,0
vscode,Matt Bierner,2026-01-27 01:00:18+00:00,91,f95a763987de061640ea3fe962f05011a54d5f34,1,1,0,0
vscode,Elijah King,2026-01-27 00:50:05+00:00,40,5c7decded9d548abbb878e42a885bcfc16aeb9b2,0,1,0,0
vscode,Justin Chen,2026-01-27 00:48:48+00:00,46,0c53f565b5e87d3ce5c6fa7ff151d60ff7d37e8b,0,1,0,0
vscode,Elijah King,2026-01-27 00:41:11+00:00,40,1836d71b730a74ad0db74b0166074d08688b6474,0,1,0,0
vscode,eli-w-king,2026-01-27 00:39:36+00:00,45,165e1eeae64f24e2ca9f47affa5f2fbd81abe9e4,0,1,0,0
vscode,Eleanor Boyd,2026-01-27 00:36:32+00:00,115,db8468b6f385c25c58a37d8c9973a905a652dd26,0,1,0,0
vscode,Alexandru Dima,2026-01-27 00:36:05+00:00,45,f7dff728ba6539479a48ca3cdd4787ec467683ab,0,1,0,0
vscode,Matt Bierner,2026-01-27 00:34:19+00:00,44,1acbf8acc166753845209f17917c30928bdf4bb4,0,1,0,0
vscode,Matt Bierner,2026-01-27 00:32:55+00:00,27,5fde6cdf3e73ff4eaf56a3f317c9059d64b34dcc,0,1,0,0
vscode,SteVen Batten,2026-01-27 00:31:35+00:00,229,522016ba3d3b5750950dcfd1bd3420308f2cb6bd,0,1,0,0
vscode,Sandeep Somavarapu,2026-01-27 00:22:10+00:00,48,b56e7d0b6f76a3d8a2d7cc1e798d48c76f699aeb,0,1,0,0
vscode,eli-w-king,2026-01-27 00:20:44+00:00,63,a623f6ed339c0921df9bdbf79069e34fad7456a2,0,1,0,0
vscode,Josh Spicer,2026-01-27 00:19:52+00:00,614,53db96894dd584e92b7a37ec781defa76420639e,0,1,0,0
vscode,Connor Peet,2026-01-27 00:12:31+00:00,450,c3bbc894fc8289eb2d64f0ef0d5e72461ea8d7d4,0,1,0,0
vscode,Elijah King,2026-01-27 00:09:46+00:00,40,69253ecc9916e7e2aef019324af092dee3e3b5f4,0,1,0,0
vscode,eli-w-king,2026-01-27 00:04:11+00:00,34,16fd97799317f4168d955244dcb7bc3427befa43,0,1,0,0
vscode,eli-w-king,2026-01-26 23:51:21+00:00,25,44059761a589e1ab91bc4116aef52c4b65e77bea,23,0,0,0
vscode,eleanorjboyd,2026-01-26 23:47:40+00:00,74,52b0cedf88093615da31dc7977f809332ad7cfd2,23,0,0,0
vscode,Sandeep Somavarapu,2026-01-26 23:47:01+00:00,98,9fffd2bd580f825cbafacccb1de56d936e5d2df1,23,0,0,0
vscode,Daniel Imms,2026-01-26 23:44:08+00:00,107,4644123d421bba26ff94f48d06557eb3a8d7267a,23,0,0,0
vscode,Sandeep Somavarapu,2026-01-26 23:43:04+00:00,606,34c1ddf2bc821d2ecd13610de568f37d4bbba6fc,23,0,0,0
vscode,eli-w-king,2026-01-26 23:37:42+00:00,37,9607c991e88b411b8c707432e36e044559dc2d31,23,0,0,0
vscode,Connor Peet,2026-01-26 23:36:09+00:00,635,c530bb84300da7fd16fa32e0780b98e49c5bdd72,23,0,0,0
vscode,Connor Peet,2026-01-26 23:31:58+00:00,7,c9f61f98f7dd867b0b5c0f716f760532a21f4406,23,0,0,1
vscode,Connor Peet,2026-01-26 23:27:46+00:00,517,20151bcc06991f9824ad16e93bd2b44c7f984701,23,0,0,0
vscode,Connor Peet,2026-01-26 23:25:47+00:00,195,fa89dff177e6e3131b7ddf0f2e03bb0043495752,23,0,0,0
vscode,Ladislau Szomoru,2026-01-26 23:25:18+00:00,88,3a95c41dac61969d9aedab23addff0d186ecbe64,23,0,0,0
vscode,Courtney Webster,2026-01-26 23:23:00+00:00,162,4b733aa239c9323860f368ecf181810504969fb8,23,0,0,0
vscode,Connor Peet,2026-01-26 23:22:26+00:00,77,c70f7b28374578b918f559e600dd64d476f3bb33,23,0,0,0
vscode,Connor Peet,2026-01-26 23:14:40+00:00,296,507d83a7b1cc1d061cfb114b95d9068f73be378f,23,0,0,0
vscode,Daniel Imms,2026-01-26 23:10:13+00:00,79,242670312f7a9dd05345006cdb6485c7e7f57905,23,0,0,0
vscode,eli-w-king,2026-01-26 23:05:49+00:00,66,ad1bcf0b8a8dea123e0066df3c9a8727ea5ad847,23,0,0,0
vscode,Kanishk Ranjan,2026-01-26 23:05:03+00:00,126,2170a512e500708d43d3333c90ec9d2300ecba28,23,0,0,0
vscode,Connor Peet,2026-01-26 23:02:20+00:00,518,b16a2f58d6b201bd5411a2fbb065d842574d60b8,23,0,0,0
vscode,Daniel Imms,2026-01-26 23:00:30+00:00,58,3a7020e2a0fdbbe22df8846c239ce1d683f6db4c,23,0,0,0
vscode,Daniel Imms,2026-01-26 22:54:32+00:00,44,aef55e6ca47d1363ba8815d93f622984a1cfa62f,22,0,0,0
vscode,Daniel Imms,2026-01-26 22:36:36+00:00,37,ecea12e9583e2c84857c0f3f7b9b254878a4e720,22,0,0,0
vscode,Daniel Imms,2026-01-26 22:31:18+00:00,97,31df641218f944bc5ee16291f7f9cffd7e242aae,22,0,0,0
vscode,cwebster-99,2026-01-26 22:20:28+00:00,51,445a646de587d7630abc6e15b34dc71a789bf530,22,0,0,0
vscode,copilot-swe-agent[bot],2026-01-26 22:13:47+00:00,123,ac0c6e5f13a3d37d511755ea9337d3a0e1bdaab7,22,0,0,0
vscode,Martin Aeschlimann,2026-01-26 22:11:19+00:00,393,b3a261292abdf5f4a25c0a0497f518c69c07df45,22,0,0,0
vscode,copilot-swe-agent[bot],2026-01-26 22:09:10+00:00,122,4e8b090e65f2f9536e578fd783840377f8f0fffd,22,0,0,0
vscode,Daniel Imms,2026-01-26 22:08:56+00:00,51,a40332f39bdff160a7eaa212ce16fa767214be3a,22,0,0,0
vscode,Daniel Imms,2026-01-26 22:08:11+00:00,31,13f3e528829514f36eadf33efadb42cb6059dd6e,22,0,0,0
vscode,copilot-swe-agent[bot],2026-01-26 22:01:14+00:00,147,d4bbd0de666c682c1c8179868f4e2f4942988145,22,0,0,0
vscode,Josh Spicer,2026-01-26 21:59:32+00:00,621,2174f81b2a62364d3381109c0758f7549c111258,21,0,0,0
vscode,copilot-swe-agent[bot],2026-01-26 21:55:54+00:00,12,cbe74ad5f611172959f8534be43abe619d936645,21,0,0,1
vscode,Ross Wollman,2026-01-26 21:53:40+00:00,152,b54006398023d4adbb0c9f084fd1b247d535c0a3,21,0,0,0
vscode,Sandeep Somavarapu,2026-01-26 21:53:01+00:00,29,28cbf1640f9ff005c63c73cc58ee23dd4797bfe6,21,0,0,0
vscode,Alexandru Dima,2026-01-26 21:27:33+00:00,160,c83bf1d271cabc798e86a58f46e9a6c37c7ce9cc,21,0,0,0
vscode,Daniel Imms,2026-01-26 21:26:47+00:00,99,0fbe6d012394ac95ed7b7b3f06cad1d786e73c9e,21,0,0,0
vscode,Sandeep Somavarapu,2026-01-26 21:18:38+00:00,33,f8342573c638dcbe3f3b381415663acf05a558e4,21,0,0,0
vscode,Robo,2026-01-26 21:02:29+00:00,113,67655b30f59d2d0b4fa320a8123e30502876717a,21,0,0,0
vscode,Osvaldo Ortega,2026-01-26 20:58:45+00:00,105,e2c9a7af8dab960e3647c845bfdb5ab395dadb0f,20,0,0,0
vscode,Daniel Imms,2026-01-26 20:56:23+00:00,167,7c55e87e9f3d652e1537f2b5b9649659ad561c6c,20,0,0,0
vscode,Ross A. Wollman,2026-01-26 20:51:07+00:00,24,3adbc31da470e49f035a6ed605dbc1ceadaf1e52,20,0,0,0
vscode,Sandeep Somavarapu,2026-01-26 20:50:53+00:00,54,d04cec02c65f5da9aaaab00206253f782c1c66f1,20,0,0,0
vscode,Benjamin Pasero,2026-01-26 20:49:54+00:00,54,f76532dd6be76622e6963fc7f802b2c4d0c6c4c4,20,0,0,0
vscode,Daniel Imms,2026-01-26 20:49:28+00:00,60,a70d8ee9db42d1549794a7485d072e8c2baf0dac,20,0,0,0
vscode,Osvaldo Ortega,2026-01-26 20:40:16+00:00,135,7b3f7600026e04e251993dc54b3e0bc70dca3cf8,20,0,0,0
vscode,Sandeep Somavarapu,2026-01-26 20:39:49+00:00,34,d85e727379a345894939408b9f281e1bb481c15a,20,0,0,0
vscode,Osvaldo Ortega,2026-01-26 20:33:01+00:00,8,cb3650b186e3eddaca7fd72e617b3fd8cbc4ba63,20,0,0,1
vscode,Osvaldo Ortega,2026-01-26 20:31:55+00:00,8,5e4b29a23a38019eb53380683de0904fa8f50ad4,20,0,0,1
vscode,Osvaldo Ortega,2026-01-26 20:28:04+00:00,144,56f8f697e9d6b676e4308e6b60ec2449e9135a5e,20,0,0,0
vscode,copilot-swe-agent[bot],2026-01-26 20:25:17+00:00,234,5d8be5a821db01ef3082f0b6d41f785f223b4c60,20,0,0,0
vscode,Daniel Imms,2026-01-26 20:18:26+00:00,145,c5244b56f0f748b3b2a2f3ffdc83890c50ce80f2,20,0,0,0
vscode,Connor Peet,2026-01-26 20:18:02+00:00,926,3d7be5be216a724c4028b51d9e9dd70ee6e2d9d3,20,0,0,0
vscode,copilot-swe-agent[bot],2026-01-26 20:06:57+00:00,399,62a7ad36a6d11c4af37c8618b9ef67fb6c0fcf2b,20,0,0,0
vscode,Osvaldo Ortega,2026-01-26 19:58:54+00:00,89,fb52c1b30d3cffd2d3f1c4159748f7b968f2a61d,19,0,0,0
vscode,Osvaldo Ortega,2026-01-26 19:58:30+00:00,154,de4e60e06aa7ca9e6ee9a65909a560ca2f2e87f3,19,0,0,0
vscode,copilot-swe-agent[bot],2026-01-26 19:58:15+00:00,12,48262da181e12bad0e3fd86ff17db6efb6dcd8f0,19,0,0,1
vscode,Ross A. Wollman,2026-01-26 19:57:31+00:00,61,45279aefaccb43a7a8d0284cb3bd34b8ccada9d0,19,0,0,0
vscode,Sandeep Somavarapu,2026-01-26 19:44:40+00:00,138,e7c53a91c7af2cf88e0f5d21f96a8c629e80c484,19,0,0,0
vscode,Rob Lourens,2026-01-26 19:35:56+00:00,707,3fc62371e017d5e6d3d742b7aa79832c9fc9e71d,19,0,0,0
vscode,Osvaldo Ortega,2026-01-26 19:34:35+00:00,65,8b1fae05aff65aa6aee496bae799005c5510b6ea,19,0,0,0
vscode,Osvaldo Ortega,2026-01-26 19:30:59+00:00,37,ff06cefd011dd7b48b2bc21bfeb3e76749a4c13e,19,0,0,0
vscode,Rob Lourens,2026-01-26 19:26:50+00:00,152,f520d705ae646c2e26d624924d503562e20d9517,19,0,0,0
vscode,Osvaldo Ortega,2026-01-26 19:21:47+00:00,23,79067c2b73f97f87f57a3755e53a215a76066220,19,0,0,0
vscode,Justin Chen,2026-01-26 19:17:20+00:00,85,fe460f7248133e76264eee0d14d040cc2a3b3cfe,19,0,0,0
vscode,Josh Spicer,2026-01-26 19:09:34+00:00,226,109e2ee9b061bcbcbabebb8bea86b9350326776e,19,0,0,0
vscode,Justin Chen,2026-01-26 19:04:15+00:00,53,381de2d9802d6caac6d35a3c474a67aff8753739,19,0,0,0
vscode,Connor Peet,2026-01-26 18:51:38+00:00,621,a944dcc6b4c07f3d9bad564c7c4fbc856e45ecc6,18,0,0,0
vscode,Ross A. Wollman,2026-01-26 18:46:40+00:00,36,fb45d1d1745c8ce630ab3df6609c73cb17cd8511,18,0,0,0
vscode,Ross A. Wollman,2026-01-26 18:45:56+00:00,43,b07b5ef6bcda2fedc03de3962338a1496ffe78e3,18,0,0,0
vscode,Connor Peet,2026-01-26 18:45:37+00:00,922,af666e3eeaaf498c2a3b923e1f73bf1a13713cb8,18,0,0,0
vscode,Ross A. Wollman,2026-01-26 18:37:45+00:00,13,9b5eb43af1b907685ab3172776b3a4142a841777,18,0,0,1
vscode,Johannes Rieken,2026-01-26 18:32:29+00:00,18,474d01ff609050c7006fb19ba38d04112f437257,18,0,0,0
vscode,Megan Rogge,2026-01-26 18:30:28+00:00,88,513ca7768c2f476431fa0da3427f0f4b217d32b3,18,0,0,0
vscode,Benjamin Christopher Simmonds,2026-01-26 18:24:16+00:00,114,a71558958c2e0c5cc8b490eeb52e04db1df200eb,18,0,0,0
vscode,BeniBenj,2026-01-26 18:01:22+00:00,41,03b8259cf06ff24941f8b9460acb42c81ee00ee1,18,0,0,0
vscode,Copilot,2026-01-26 17:47:48+00:00,412,ae2ed183fb3f9f324d0d0f8ea1a9c5f7adc0863a,17,0,0,0
vscode,Megan Rogge,2026-01-26 17:36:50+00:00,86,7decfe6a6b3cf7299025dc66cdc5540cf0d9bf13,17,0,0,0
vscode,Benjamin Christopher Simmonds,2026-01-26 17:33:24+00:00,102,cb210c43c415af8b19f888282768e2ab8ee5c957,17,0,0,0
vscode,Megan Rogge,2026-01-26 17:20:33+00:00,42,ff88862424ad32c8fe479dfbf95a3b7c64ea2854,17,0,0,0
vscode,Christof Marti,2026-01-26 16:48:40+00:00,17,1e6c35dde6055c02bbf2f0859cb260ae81483a24,16,0,0,0
vscode,Kyle Cutler,2026-01-26 17:16:51+00:00,69,34ce8adcc6ccff388eda85951c18c64f949dd07c,17,0,0,0
vscode,Johannes Rieken,2026-01-26 17:10:15+00:00,156,283d8d0f0f919f1d339aa1456526adb2d56370e9,17,0,0,0
vscode,Ladislau Szomoru,2026-01-26 17:03:22+00:00,108,7c845943300b2d0b08af1ef0afc177587197ead2,17,0,0,0
vscode,Kyle Cutler,2026-01-26 17:00:05+00:00,29,b074b32e5a00d95510b5471393a62c9be38c127e,17,0,0,0
vscode,Justin Chen,2026-01-26 16:54:28+00:00,418,dabbb57ecb03b10323efa8440a88cafbe3a73b2c,16,0,0,0
vscode,BeniBenj,2026-01-26 16:53:26+00:00,33,1a90f618f1737c228ac9ce7d57f6a113c88db4f4,16,0,0,0
vscode,Ladislau Szomoru,2026-01-26 16:50:05+00:00,42,e3657ad9e3fd7086507e5e26059f945543b9eb09,16,0,0,0
vscode,Ladislau Szomoru,2026-01-26 16:44:40+00:00,55,92fe068be7eb2cb2ad6c8d47a3ca7b4259eb96f1,16,0,0,0
vscode,Alex Ross,2026-01-26 16:39:06+00:00,46,ebfddb80a11b07776d5bf270761376e8a008ab73,16,0,0,0
vscode,Daniel Imms,2026-01-26 16:35:39+00:00,129,cfc980a96bf12dc1bfdd3f42b6d5655a2905c66d,16,0,0,0
vscode,Ladislau Szomoru,2026-01-26 16:13:23+00:00,153,62efd481343337fb2597d28966e01d4079aefd00,16,0,0,0
vscode,copilot-swe-agent[bot],2026-01-26 16:11:10+00:00,113,d1a6c4722af71028d9fbbf17cf8992dd282ee538,16,0,0,0
vscode,Sandeep Somavarapu,2026-01-26 16:05:36+00:00,173,d4d37b83e07b67086eddfbde9da8900163ecfb67,16,0,0,0
vscode,Benjamin Pasero,2026-01-26 16:05:09+00:00,48,05c127e30e758e2a0e3d5bc501f3fd92cfe086c9,16,0,0,0
vscode,copilot-swe-agent[bot],2026-01-26 16:00:15+00:00,12,b8e9286754744036564f6f4a307bbf7de118e75c,16,0,0,1
vscode,Ladislau Szomoru,2026-01-26 15:59:55+00:00,122,b96295718368f8b8bd106a9fcc0bc6c43f9bc3e8,15,0,0,0
vscode,Ladislau Szomoru,2026-01-26 15:57:45+00:00,37,a622ffd4760fb5e2a6aabff3c3dacc653f0daa44,15,0,0,0
vscode,Benjamin Pasero,2026-01-26 15:47:44+00:00,44,b7af4521882d03b3941eb489be0e955d31ae3d7c,15,0,0,0
vscode,Copilot,2026-01-26 15:40:38+00:00,375,864a3b98f897e5cd608e74edd9b3083cceb95a8c,15,0,0,0
vscode,Lee Murray,2026-01-26 15:28:58+00:00,109,a3f7ea858811f23f058e2884aad265aa58fb4b70,15,0,0,0
vscode,Lee Murray,2026-01-26 15:22:16+00:00,142,c9adc476539a67b7a7695b6c31221266a3e72c52,15,0,0,0
vscode,Christof Marti,2026-01-26 14:40:51+00:00,39,51644ad83974e749ab68783d5a033be42efae9de,14,0,0,0
vscode,Christof Marti,2026-01-25 12:26:48+00:00,42,bd4f84cc87f1f94ea1ff18d668c14d43d43df8ea,12,6,1,0
